Quest ID,Quest Title,Quest URL,Comments
3882,Roll the Bones,https://www.wowhead.com/classic/quest=3882,
3883,Alien Ecology,https://www.wowhead.com/classic/quest=3883,"First larvae room when you enter. Use vial in the middle of the room. Helps to clear it out first, only two 52s (possible to pull one at a time) when I did it.
Coords: 49, 85 | Subject: ""location""
Enter the underground hive in the south-central portion of the crator. The ramp and entrance are marked on the map as The Slithering Scar. Once inside I just followed the passage left at the first intersection and it took me into the room with hanging larval spawns. Stand inbetween the stones in the center of the room and use the hive scraper. | Subject: ""Location""
Found it at 49,85, in the middle of the room | Subject: ""Exact Location""
Entrance to dungeon is at: 50,78.
Room is at 49,85.
Kill 2 outside
Kill 1 inside
Go first left
Kill 2 inside
Stand in middle and use item | Subject: ""Gawd awful place""
you have to go into one of the little rooms, theres one to the left and one all the way down the tunnel to the right. You have to scrap from the MIDDLE of the room, not the wall like it makes you think. | You don't even have to clear the room. Using the vial counts as a spell actually and will not be interrupted. | Subject: ""Experience/Reputation""
I got 5100 XP for this; there was no reputation adjustment. | Subject: ""Location Confirmation!""
Location Confirmation!

49,85 | This quest can be done concurrently with Pawn Captures Queen (https://www.wowhead.com/classic/quest=4507)."
3884,Williden's Journal,https://www.wowhead.com/classic/quest=3884,"Subject: ""Location""
Location:
Marshal's Refuge
Cord:  44,10
You will find lots of more quests there! Really nice. :) | Sheesh already!! If you pick this manual up early in your ventures, be sure to drop it off as soon as you can. This thing dropped as loot in almost every-other kill I made! As soon as I completed the quest, it stopped spawning as loot. | Subject: ""Experience/Reputation""
I got 3550 XP for completing this at level 50. There was no reputation adjustment. | He is located in an area called ""Marshal's Refuge"", which is a neutral area and flight point as well."
3885,<NYI> <TXT> The Gadgetzan Run,https://www.wowhead.com/classic/quest=3885,
3886,Classic Quests,https://www.wowhead.com/classic/quest=3886,
3887,Classic Quests,https://www.wowhead.com/classic/quest=3887,
3888,Classic Quests,https://www.wowhead.com/classic/quest=3888,
3889,Classic Quests,https://www.wowhead.com/classic/quest=3889,
3890,Classic Quests,https://www.wowhead.com/classic/quest=3890,
3891,Classic Quests,https://www.wowhead.com/classic/quest=3891,
3892,Classic Quests,https://www.wowhead.com/classic/quest=3892,
3893,Classic Quests,https://www.wowhead.com/classic/quest=3893,
3894,Classic Quests,https://www.wowhead.com/classic/quest=3894,
3895,Classic Quests,https://www.wowhead.com/classic/quest=3895,
3896,Classic Quests,https://www.wowhead.com/classic/quest=3896,
3897,Classic Quests,https://www.wowhead.com/classic/quest=3897,
3898,Classic Quests,https://www.wowhead.com/classic/quest=3898,
3899,Classic Quests,https://www.wowhead.com/classic/quest=3899,
3900,Classic Quests,https://www.wowhead.com/classic/quest=3900,
3901,Rattling the Rattlecages,https://www.wowhead.com/classic/quest=3901,"Just a tip for Classic players, the Rattlecages share respawns with the other 2 mobs seen around. Be sure to keep killing everything. After doing this during the US Stress test yesterday, this was probably the longest quest to complete. Lots of competition, and shared spawn makes it time consuming. But stick it out. Enjoy Classic. No rush!"
3902,Scavenging Deathknell,https://www.wowhead.com/classic/quest=3902,
3903,Milly Osworth,https://www.wowhead.com/classic/quest=3903,"Subject: ""incorrect or incomplete prerq""
""brotherhood of thieves"" is also a prerquisite for this quest"
3904,Milly's Harvest,https://www.wowhead.com/classic/quest=3904,"Subject: ""Guarded by Defias""
Each one of the grape pots are guarded by one or two of the Defias, and they may not aggro until you attempt to open the pot. So to be safe and avoid interruption when opening, kill any Defias standing close by before trying to open one of the pots. | Subject: ""<Blank>""
54,48"
3905,Grape Manifest,https://www.wowhead.com/classic/quest=3905,"Subject: ""Brother Neals Location""
Neals is at the top of the Northshire Abbey... in the tower. The spiral stairwell that leads to the top, is left of the entrance to the Hall of Arms. (Cosmos 49,42)"
3906,Disharmony of Flame,https://www.wowhead.com/classic/quest=3906,
3907,Disharmony of Fire,https://www.wowhead.com/classic/quest=3907,
3908,It's a Secret to Everybody,https://www.wowhead.com/classic/quest=3908,
3909,The Videre Elixir,https://www.wowhead.com/classic/quest=3909,
3910,<NYI> <TXT> The Un'Goro Run,https://www.wowhead.com/classic/quest=3910,
3911,The Last Element,https://www.wowhead.com/classic/quest=3911,
3912,Meet at the Grave,https://www.wowhead.com/classic/quest=3912,
3913,A Grave Situation,https://www.wowhead.com/classic/quest=3913,
3914,Linken's Sword,https://www.wowhead.com/classic/quest=3914,
3915,Classic Quests,https://www.wowhead.com/classic/quest=3915,
3916,Classic Quests,https://www.wowhead.com/classic/quest=3916,
3917,Classic Quests,https://www.wowhead.com/classic/quest=3917,
3918,Classic Quests,https://www.wowhead.com/classic/quest=3918,
3919,Classic Quests,https://www.wowhead.com/classic/quest=3919,
3920,Classic Quests,https://www.wowhead.com/classic/quest=3920,
3921,Wenikee Boltbucket,https://www.wowhead.com/classic/quest=3921,"Subject: ""Confirm Coord.""
I confirm coord. 49,11
Just completed quest today. (05-21-06) | Subject: ""Location""
48,11"
3922,Nugget Slugs,https://www.wowhead.com/classic/quest=3922,"Subject: ""<Blank>""
They are around 56,7 | slugs can be found in the area of 56.10
They are found in tool buckets near the broken down robots (shredders I guess) and on the structure in the water

Speak to the Wizzlecrank's Shredder at 57 7 for the quest Ignition while you are there. https://www.wowhead.com/classic/quest=858
Last edited by 40925 on 2007/08/12 (Patch 1.12.1) | Subject: ""Easy""
That quest was easy and Im a level 19 Undead Warlock first time playing. Just pick off the venture capital guys one by one. The slugs are in the little buckets around the permimeter of the lake.

Also, before taking them back...on the shore of the far side of the lake is a shredder who needs his ignition key. The supervisor guy drops it when killed, back on the close side shore of the lake. Get 1350 exp just for that part."
3923,Rilli Greasygob,https://www.wowhead.com/classic/quest=3923,"Subject: ""loc""
hes at 76,24 in valley of honor! in a house | Subject: ""Correct""
Yes, found at the above location."
3924,Samophlange Manual,https://www.wowhead.com/classic/quest=3924,"Subject: ""<Blank>""
The entrance is at (60,3) but the boss that drop the manual is deep inside at (59,4) | Subject: ""a""
only thing that really sucks about this last quest is the walk from the graveyard. its about 15 minutes and by the time you return respawns have already claimed your corpse as their personal %^&*!. | You get the pages off of the following: (you need 5 total)
- https://www.wowhead.com/classic/npc=3283
- https://www.wowhead.com/classic/npc=3286
- https://www.wowhead.com/classic/item=11148

Then you get the cover from: (can be found inside the cave)
- https://www.wowhead.com/classic/npc=9336
- https://www.wowhead.com/classic/item=11147

This gives you this (once combined):
- https://www.wowhead.com/classic/item=11149 | Combine this quest with ""Miner's Fortune"": https://www.wowhead.com/classic/quest=896 | Subject: ""The mine is far up i...""
The mine is far up in the NE corner of the Barrens and is clearly on the Map. The fastest way to here is to take the back exit from Orgrimmer. Running from Org only takes about 3 minutes. So South after you cross the bridge out of Org. You should see the mine on your map. Bear right around the mountain and you will come across the road. Follow the road up the hill. The mine is at the top.

You need to collect 5 missing pages from the manual first. You do this by killing mob around the mine.

Once you have the missing 5 pages, proceed to the mine, which is to the left of the tower. Copperplug is deep in the mine. Just keep going till you find him. I soloed this as a lvl 24 Rogue. If you are careful, you should be able to solo it level 22-24 without a problem. Level 20, you might want some help.

Once you have recovered the Manual, open your bags and right-click on the missing 5 pages, which will reconstruct the full manual. Now you can Hearth out and turn in the quest. If you plan on fighting your way out, be aware that most of the mob will have respawned. It is almost faster to just Hearth out and wait for your 1 hour cooldown than to try and fight your way out of this place.

Happy hunting. | Subject: ""FYI""
So I didn't anything mentioned where you turn the quest in...so I walked around Org until I found him...just to help you out, he is in The Valley of Honor in Orn...76,25...Hope that helps.. | For those playing hardcore, don't try this mission until you are 5-6 levels up. Unfortunately for the samoplhlage cover you have to kill a boss in the mine and the mine is really full of enemies. At level 21 I risked too much.

Stay safe!"
3925,Classic Quests,https://www.wowhead.com/classic/quest=3925,
3926,Classic Quests,https://www.wowhead.com/classic/quest=3926,
3927,Classic Quests,https://www.wowhead.com/classic/quest=3927,
3928,Classic Quests,https://www.wowhead.com/classic/quest=3928,
3929,Classic Quests,https://www.wowhead.com/classic/quest=3929,
3930,Classic Quests,https://www.wowhead.com/classic/quest=3930,
3931,Classic Quests,https://www.wowhead.com/classic/quest=3931,
3932,Classic Quests,https://www.wowhead.com/classic/quest=3932,
3933,Classic Quests,https://www.wowhead.com/classic/quest=3933,
3934,Classic Quests,https://www.wowhead.com/classic/quest=3934,
3935,Classic Quests,https://www.wowhead.com/classic/quest=3935,
3936,Classic Quests,https://www.wowhead.com/classic/quest=3936,
3937,Classic Quests,https://www.wowhead.com/classic/quest=3937,
3938,Classic Quests,https://www.wowhead.com/classic/quest=3938,
3939,Classic Quests,https://www.wowhead.com/classic/quest=3939,
3940,Classic Quests,https://www.wowhead.com/classic/quest=3940,
3941,A Gnome's Assistance,https://www.wowhead.com/classic/quest=3941,
3942,Linken's Memory,https://www.wowhead.com/classic/quest=3942,
3943,Classic Quests,https://www.wowhead.com/classic/quest=3943,
3944,Classic Quests,https://www.wowhead.com/classic/quest=3944,
3945,Classic Quests,https://www.wowhead.com/classic/quest=3945,
3946,Classic Quests,https://www.wowhead.com/classic/quest=3946,
3947,Classic Quests,https://www.wowhead.com/classic/quest=3947,
3948,Classic Quests,https://www.wowhead.com/classic/quest=3948,
3949,Classic Quests,https://www.wowhead.com/classic/quest=3949,
3950,Classic Quests,https://www.wowhead.com/classic/quest=3950,
3951,Classic Quests,https://www.wowhead.com/classic/quest=3951,
3952,Classic Quests,https://www.wowhead.com/classic/quest=3952,
3953,Classic Quests,https://www.wowhead.com/classic/quest=3953,
3954,Classic Quests,https://www.wowhead.com/classic/quest=3954,
3955,Classic Quests,https://www.wowhead.com/classic/quest=3955,
3956,Classic Quests,https://www.wowhead.com/classic/quest=3956,
3957,Classic Quests,https://www.wowhead.com/classic/quest=3957,
3958,Classic Quests,https://www.wowhead.com/classic/quest=3958,
3959,Classic Quests,https://www.wowhead.com/classic/quest=3959,
3960,Classic Quests,https://www.wowhead.com/classic/quest=3960,
3961,Linken's Adventure,https://www.wowhead.com/classic/quest=3961,
3962,It's Dangerous to Go Alone,https://www.wowhead.com/classic/quest=3962,
3963,Classic Quests,https://www.wowhead.com/classic/quest=3963,
3964,Classic Quests,https://www.wowhead.com/classic/quest=3964,
3965,Classic Quests,https://www.wowhead.com/classic/quest=3965,
3966,Classic Quests,https://www.wowhead.com/classic/quest=3966,
3967,Classic Quests,https://www.wowhead.com/classic/quest=3967,
3968,Classic Quests,https://www.wowhead.com/classic/quest=3968,
3969,Classic Quests,https://www.wowhead.com/classic/quest=3969,
3970,Classic Quests,https://www.wowhead.com/classic/quest=3970,
3971,Classic Quests,https://www.wowhead.com/classic/quest=3971,
3972,Classic Quests,https://www.wowhead.com/classic/quest=3972,
3973,Classic Quests,https://www.wowhead.com/classic/quest=3973,
3974,Classic Quests,https://www.wowhead.com/classic/quest=3974,
3975,Classic Quests,https://www.wowhead.com/classic/quest=3975,
3976,Classic Quests,https://www.wowhead.com/classic/quest=3976,
3977,Classic Quests,https://www.wowhead.com/classic/quest=3977,
3978,Classic Quests,https://www.wowhead.com/classic/quest=3978,
3979,Classic Quests,https://www.wowhead.com/classic/quest=3979,
3980,Classic Quests,https://www.wowhead.com/classic/quest=3980,
3981,Commander Gor'shak,https://www.wowhead.com/classic/quest=3981,
3982,What Is Going On?,https://www.wowhead.com/classic/quest=3982,
3983,Classic Quests,https://www.wowhead.com/classic/quest=3983,
3984,Classic Quests,https://www.wowhead.com/classic/quest=3984,
3985,Classic Quests,https://www.wowhead.com/classic/quest=3985,
3986,Classic Quests,https://www.wowhead.com/classic/quest=3986,
3987,Classic Quests,https://www.wowhead.com/classic/quest=3987,
3988,Classic Quests,https://www.wowhead.com/classic/quest=3988,
3989,Classic Quests,https://www.wowhead.com/classic/quest=3989,
3990,Classic Quests,https://www.wowhead.com/classic/quest=3990,
3991,Classic Quests,https://www.wowhead.com/classic/quest=3991,
3992,Classic Quests,https://www.wowhead.com/classic/quest=3992,
3993,Classic Quests,https://www.wowhead.com/classic/quest=3993,
3994,Classic Quests,https://www.wowhead.com/classic/quest=3994,
3995,Classic Quests,https://www.wowhead.com/classic/quest=3995,
3996,Classic Quests,https://www.wowhead.com/classic/quest=3996,
3997,Classic Quests,https://www.wowhead.com/classic/quest=3997,
3998,Classic Quests,https://www.wowhead.com/classic/quest=3998,
3999,Classic Quests,https://www.wowhead.com/classic/quest=3999,
4000,Classic Quests,https://www.wowhead.com/classic/quest=4000,
4001,What Is Going On?,https://www.wowhead.com/classic/quest=4001,
4002,The Eastern Kingdoms,https://www.wowhead.com/classic/quest=4002,
4003,The Royal Rescue,https://www.wowhead.com/classic/quest=4003,
4004,The Princess Saved?,https://www.wowhead.com/classic/quest=4004,
4005,Aquementas,https://www.wowhead.com/classic/quest=4005,
4006,Classic Quests,https://www.wowhead.com/classic/quest=4006,
4007,Classic Quests,https://www.wowhead.com/classic/quest=4007,
4008,Classic Quests,https://www.wowhead.com/classic/quest=4008,
4009,Classic Quests,https://www.wowhead.com/classic/quest=4009,
4010,Classic Quests,https://www.wowhead.com/classic/quest=4010,
4011,Classic Quests,https://www.wowhead.com/classic/quest=4011,
4012,Classic Quests,https://www.wowhead.com/classic/quest=4012,
4013,Classic Quests,https://www.wowhead.com/classic/quest=4013,
4014,Classic Quests,https://www.wowhead.com/classic/quest=4014,
4015,Classic Quests,https://www.wowhead.com/classic/quest=4015,
4016,Classic Quests,https://www.wowhead.com/classic/quest=4016,
4017,Classic Quests,https://www.wowhead.com/classic/quest=4017,
4018,Classic Quests,https://www.wowhead.com/classic/quest=4018,
4019,Classic Quests,https://www.wowhead.com/classic/quest=4019,
4020,Classic Quests,https://www.wowhead.com/classic/quest=4020,
4021,Counterattack!,https://www.wowhead.com/classic/quest=4021,
4022,A Taste of Flame,https://www.wowhead.com/classic/quest=4022,
4023,A Taste of Flame,https://www.wowhead.com/classic/quest=4023,
4024,A Taste of Flame,https://www.wowhead.com/classic/quest=4024,
4025,Classic Quests,https://www.wowhead.com/classic/quest=4025,
4026,Classic Quests,https://www.wowhead.com/classic/quest=4026,
4027,Classic Quests,https://www.wowhead.com/classic/quest=4027,
4028,Classic Quests,https://www.wowhead.com/classic/quest=4028,
4029,Classic Quests,https://www.wowhead.com/classic/quest=4029,
4030,Classic Quests,https://www.wowhead.com/classic/quest=4030,
4031,Classic Quests,https://www.wowhead.com/classic/quest=4031,
4032,Classic Quests,https://www.wowhead.com/classic/quest=4032,
4033,Classic Quests,https://www.wowhead.com/classic/quest=4033,
4034,Classic Quests,https://www.wowhead.com/classic/quest=4034,
4035,Classic Quests,https://www.wowhead.com/classic/quest=4035,
4036,Classic Quests,https://www.wowhead.com/classic/quest=4036,
4037,Classic Quests,https://www.wowhead.com/classic/quest=4037,
4038,Classic Quests,https://www.wowhead.com/classic/quest=4038,
4039,Classic Quests,https://www.wowhead.com/classic/quest=4039,
4040,Classic Quests,https://www.wowhead.com/classic/quest=4040,
4041,The Videre Elixir,https://www.wowhead.com/classic/quest=4041,
4042,Classic Quests,https://www.wowhead.com/classic/quest=4042,
4043,Classic Quests,https://www.wowhead.com/classic/quest=4043,
4044,Classic Quests,https://www.wowhead.com/classic/quest=4044,
4045,Classic Quests,https://www.wowhead.com/classic/quest=4045,
4046,Classic Quests,https://www.wowhead.com/classic/quest=4046,
4047,Classic Quests,https://www.wowhead.com/classic/quest=4047,
4048,Classic Quests,https://www.wowhead.com/classic/quest=4048,
4049,Classic Quests,https://www.wowhead.com/classic/quest=4049,
4050,Classic Quests,https://www.wowhead.com/classic/quest=4050,
4051,Classic Quests,https://www.wowhead.com/classic/quest=4051,
4052,Classic Quests,https://www.wowhead.com/classic/quest=4052,
4053,Classic Quests,https://www.wowhead.com/classic/quest=4053,
4054,Classic Quests,https://www.wowhead.com/classic/quest=4054,
4055,Classic Quests,https://www.wowhead.com/classic/quest=4055,
4056,Classic Quests,https://www.wowhead.com/classic/quest=4056,
4057,Classic Quests,https://www.wowhead.com/classic/quest=4057,
4058,Classic Quests,https://www.wowhead.com/classic/quest=4058,
4059,Classic Quests,https://www.wowhead.com/classic/quest=4059,
4060,Classic Quests,https://www.wowhead.com/classic/quest=4060,
4061,The Rise of the Machines,https://www.wowhead.com/classic/quest=4061,
4062,The Rise of the Machines,https://www.wowhead.com/classic/quest=4062,
4063,The Rise of the Machines,https://www.wowhead.com/classic/quest=4063,
4064,Classic Quests,https://www.wowhead.com/classic/quest=4064,
4065,Classic Quests,https://www.wowhead.com/classic/quest=4065,
4066,Classic Quests,https://www.wowhead.com/classic/quest=4066,
4067,Classic Quests,https://www.wowhead.com/classic/quest=4067,
4068,Classic Quests,https://www.wowhead.com/classic/quest=4068,
4069,Classic Quests,https://www.wowhead.com/classic/quest=4069,
4070,Classic Quests,https://www.wowhead.com/classic/quest=4070,
4071,Classic Quests,https://www.wowhead.com/classic/quest=4071,
4072,Classic Quests,https://www.wowhead.com/classic/quest=4072,
4073,Classic Quests,https://www.wowhead.com/classic/quest=4073,
4074,Classic Quests,https://www.wowhead.com/classic/quest=4074,
4075,Classic Quests,https://www.wowhead.com/classic/quest=4075,
4076,Classic Quests,https://www.wowhead.com/classic/quest=4076,
4077,Classic Quests,https://www.wowhead.com/classic/quest=4077,
4078,Classic Quests,https://www.wowhead.com/classic/quest=4078,
4079,Classic Quests,https://www.wowhead.com/classic/quest=4079,
4080,Classic Quests,https://www.wowhead.com/classic/quest=4080,
4081,KILL ON SIGHT: Dark Iron Dwarves,https://www.wowhead.com/classic/quest=4081,
4082,KILL ON SIGHT: High Ranking Dark Iron Officials,https://www.wowhead.com/classic/quest=4082,
4083,The Spectral Chalice,https://www.wowhead.com/classic/quest=4083,
4084,Silver Heart,https://www.wowhead.com/classic/quest=4084,
4085,Classic Quests,https://www.wowhead.com/classic/quest=4085,
4086,Classic Quests,https://www.wowhead.com/classic/quest=4086,
4087,Classic Quests,https://www.wowhead.com/classic/quest=4087,
4088,Classic Quests,https://www.wowhead.com/classic/quest=4088,
4089,Classic Quests,https://www.wowhead.com/classic/quest=4089,
4090,Classic Quests,https://www.wowhead.com/classic/quest=4090,
4091,Classic Quests,https://www.wowhead.com/classic/quest=4091,
4092,Classic Quests,https://www.wowhead.com/classic/quest=4092,
4093,Classic Quests,https://www.wowhead.com/classic/quest=4093,
4094,Classic Quests,https://www.wowhead.com/classic/quest=4094,
4095,Classic Quests,https://www.wowhead.com/classic/quest=4095,
4096,Classic Quests,https://www.wowhead.com/classic/quest=4096,
4097,Classic Quests,https://www.wowhead.com/classic/quest=4097,
4098,Classic Quests,https://www.wowhead.com/classic/quest=4098,
4099,Classic Quests,https://www.wowhead.com/classic/quest=4099,
4100,Classic Quests,https://www.wowhead.com/classic/quest=4100,
4101,Cleansing Felwood,https://www.wowhead.com/classic/quest=4101,
4102,Cleansing Felwood,https://www.wowhead.com/classic/quest=4102,
4103,Salve via Hunting,https://www.wowhead.com/classic/quest=4103,
4104,Salve via Mining,https://www.wowhead.com/classic/quest=4104,
4105,Salve via Gathering,https://www.wowhead.com/classic/quest=4105,
4106,Salve via Skinning,https://www.wowhead.com/classic/quest=4106,
4107,Salve via Disenchanting,https://www.wowhead.com/classic/quest=4107,
4108,Salve via Hunting,https://www.wowhead.com/classic/quest=4108,
4109,Salve via Mining,https://www.wowhead.com/classic/quest=4109,
4110,Salve via Gathering,https://www.wowhead.com/classic/quest=4110,
4111,Salve via Skinning,https://www.wowhead.com/classic/quest=4111,
4112,Salve via Disenchanting,https://www.wowhead.com/classic/quest=4112,
4113,Corrupted Songflower,https://www.wowhead.com/classic/quest=4113,
4114,Corrupted Songflower,https://www.wowhead.com/classic/quest=4114,
4115,Corrupted Windblossom,https://www.wowhead.com/classic/quest=4115,
4116,Corrupted Songflower,https://www.wowhead.com/classic/quest=4116,
4117,Corrupted Whipper Root,https://www.wowhead.com/classic/quest=4117,
4118,Corrupted Songflower,https://www.wowhead.com/classic/quest=4118,
4119,Corrupted Night Dragon,https://www.wowhead.com/classic/quest=4119,
4120,The Strength of Corruption,https://www.wowhead.com/classic/quest=4120,"Subject: ""LOC""
Angerclaw Grizzly  around loc 49,13 (north of felwood) and 56,11.

Felpaw Ravager (a little south of there) loc 52,16 and around that (attention that there are felpaw scavenger too) | Subject: ""It's alot easier than those locs --""
Really guys, this quest shouldn't take you more than 15mins, depending on how fast you can kill.  There should be no searching and hunting for either one of these creatures at multiple locations.

Zone into ""Felwood"" -- And open up your map.

Look to the north and you will see ""Irontree"", which you'll see a crater like indentation.  Above it you will see Felpaw woods.

Above the Crater, where it says Irontree.. on themap.. there is a semi circle.. a decently large area.  Start on the left hand side of that and follow that semi circle all the way around, and you will never run out of your mob type.  If you get done with bears and need wolves, keep on going around.

This is a ""locless"" description.

Just above the crater, the land level above it, between the road and the crater... Follow that area around to your right.  You shouldn't have to turn around to finish.

Many more than a dozen of each mob before you finish.

Good luck,.. | For those who like coords, they are around 56,23. | Subject: ""Reward""
5100xp at level 52. Did not lead to another quest. | Subject: ""Felpaw Ravager's""
I found most of my Felpaw's near 56,10 a large spawn of them it seemed."
4121,Precarious Predicament,https://www.wowhead.com/classic/quest=4121,
4122,Grark Lorkrub,https://www.wowhead.com/classic/quest=4122,
4123,The Heart of the Mountain,https://www.wowhead.com/classic/quest=4123,
4124,The Missing Courier,https://www.wowhead.com/classic/quest=4124,
4125,The Missing Courier,https://www.wowhead.com/classic/quest=4125,
4126,Hurley Blackbreath,https://www.wowhead.com/classic/quest=4126,
4127,Boat Wreckage,https://www.wowhead.com/classic/quest=4127,"Subject: ""Experience/Reputation""
I got 380 XP for this at level 43. There was no reputation adjustment."
4128,Ragnar Thunderbrew,https://www.wowhead.com/classic/quest=4128,
4129,The Knife Revealed,https://www.wowhead.com/classic/quest=4129,"Subject: ""<Blank>""
leads to these quests
https://www.wowhead.com/classic/quest=2997/tome-of-divinity | Subject: ""Experience/Reputation""
I completed this at level 43, receiving 380 XP and no reputation adjustment. | Subject: ""Chain""
This quest leads to ""Psychometric Reading""

https://www.wowhead.com/classic/quest=4130/psychometric-reading"
4130,Psychometric Reading,https://www.wowhead.com/classic/quest=4130,
4131,The Woodpaw Gnolls,https://www.wowhead.com/classic/quest=4131,"Subject: ""Loc""
73,56 | Subject: ""My definitive walkthrough of the quest""
Calling this one of the worst quests in WoW will be an understatement. This is THE worst quest I encountered in my first 45 levels of playing. The description of the quest is vague and this thottbot page contains a lot of misleading information although there are also correct pointers. So here it goes as recent as May 2006.

Before I begin, I really need to vent last night frustration. I spent a grand total of one whole hour searching for this stupid ""evidence"". Considering the xp rewarded, that is like 2800 xp for an hour play. Pretty pathetic. I read somewhere that this quest chain leads to a nice dagger reward, well I really hope that's the case.

Before I jump into details, let me clarify some misleading information mentioned above. I actually do not consider them errors because game settings might be readjusted from several months ago. And I don't think it's a spawn randomly at any Gnoll camps because even after I click on the thing, it didn't disappear so I assume anyone with the quest can still click on it.

misleading info #1: ""it's a bag."" Let me clarify. No, it does not look like a bag. You can argue it looks like a sack. Or I simply refer it as a medium-size-tree-trunk-looking kinda thing.

misleading info #2: ""it is hanging from a tree."" No, it does not hang from a tree at least not in my case. It's more like the sack thing is leaning against the side of tree. If you are looking for a bag hanging from a branch of those small trees, it's not. The sack is at the side of one of those huge trees.

misleading info #3: ""The camp with bag is at the trees where lights shatter through."" This piece of info is the very reason I spent helpless 30 min circling those trees with lights coming through. NO, the camp is NOT there. Gnoll camps that are set up near trees where lights shatter are southeast of that lake. The real camp is straight south of the lake. 

misleading info #4: ""The camp is on a plateau against a tree."" This piece of info is actually correct, but if you notice, ALL camps are on a plateau somewhat near a tree. So this info alone is not sufficient.

misleading info #5: ""The camp has a distinct feature that is it has a cage."" Again, 50% of gnoll camps have one or 2 cages.

Now, the correct steps:

1. Like most of comments above mentioned, get yourself positioned at the ""finger tip"" of the lake. The lake looks a like a hand with a finger sticking out, so get yourself at the finger tip of the hand.

2. Now, face direct south. Not southeast, but straight south.

3. Now, walk straight south. The trees with lights shatter through should be on your distant left-hand side. Now you should be able to walk to the bottom of a huge tree. On your right-hand side there is a gnoll camp against this huge tree.

4. If you climb up the plateau, the sack thing is next to the first gnoll you will encountered. This first gnoll can be killed without aggro additional gnolls. So you can kill him and click on the quest thing.

Two excellent pictures are posted by HuntehKy several months ago. Now, I'll re-post the picture links.

http://img201.imageshack.us/img201/7854/dyrn7sz.jpg
http://img201.imageshack.us/img201/2708/dyrn22ou.jpg

The quest is an instant click so you can literally click on it and run. But the mobs near it can be single pulled and killed, so I see no reason why you want to use ""hit and run"" strategy.

Hope this helps! | It's at 73,56 - But don't be thrown off by the tree nearby with all the shafts of light coming out of it. | Subject: ""OMG! PICTURES!""
Hope These helps...
http://img201.imageshack.us/img201/7854/dyrn7sz.jpg
http://img201.imageshack.us/img201/2708/dyrn22ou.jpg | Subject: ""Experience/Reputation""
2800 XP plua an ""increase"" in my Darnassus reputation; completed at 47. | Subject: ""CONFIRM""
IT IS 73,56. THE CAMP UP ON A SMALL PLATEAU A SHORT DISTANCE EAST OF A CAMP FIRE."
4132,Operation: Death to Angerforge,https://www.wowhead.com/classic/quest=4132,
4133,Vivian Lagrave,https://www.wowhead.com/classic/quest=4133,
4134,Lost Thunderbrew Recipe,https://www.wowhead.com/classic/quest=4134,
